ID,URN,Passage_SHA256,Cantiga_ID,Line,Stanza,Number_Gap,Primary_Text
l-7-13,urn:nabu:cantigas:7:13,a86d4ff49c47e0bb258a58feb60084a89349d18ea963d228e1765c29200cf1df,c-7,13,2,,e desso que dizedes
l-7-14,urn:nabu:cantigas:7:14,e0c5818621c044e712c40392e04f0dcf7602dd7ff2b979ddc11914edeb480d28,c-7,14,2,,[.............................ar]
l-7-15,urn:nabu:cantigas:7:15,737d55a1ad2ee3c41b33740c1677df1919e9db690333562910d0cb203af35505,c-7,15,2,,[............................edes]
l-7-16,urn:nabu:cantigas:7:16,5a85b4d9a0f618776c27071e57dd9356b16356bed11c6cd98add39cd6b4da916,c-7,16,2,,"sol nom penso de vos amar,"
l-7-17,urn:nabu:cantigas:7:17,0505a5a6f24d99fe443a454ab52d61b60cd9a41341015aec576d2874be7b36bc,c-7,17,2,,"nem pensarei, a meu cuidar,"
l-7-18,urn:nabu:cantigas:7:18,15db3576c7aad147cb7339f37f3a3da4366666b5661a0b350e1eea7e7126d9a9,c-7,18,2,,mais desto que veedes.
l-7-19,urn:nabu:cantigas:7:19,8ca45bd8c8ea48b090b9aa7c4f8307e8ef7ef84b63f6fede1c5a79a4a36f4d87,c-7,19,3,,"- Mia senhor, eu vos direi"
l-7-20,urn:nabu:cantigas:7:20,15ef1918ec5635f7d602271dc11feddcdf425efc84f3626f9b8d9f12749fe10e,c-7,20,3,,de mi como façades:
l-7-21,urn:nabu:cantigas:7:21,62fbcd39d4cc23743d3893e768f1bb1730d13bb0ae2e9da333fffac04f53114f,c-7,21,3,,o por que vos sempr'amei
l-7-22,urn:nabu:cantigas:7:22,086fdf2758e330da92d525b28557e06b9bdca416615d663299e2621b284345e3,c-7,22,3,,per rem nom mi o tenhades
l-7-23,urn:nabu:cantigas:7:23,3fdc9cfa41aba886d5b0b501ce0b51dd071edcc042f3fd042c7d249fc27a2652,c-7,23,3,,- e sempre vos servirei;
l-7-24,urn:nabu:cantigas:7:24,a8d2243d869e9f51f8e09d8e8d7112ed4d344b40ba7bb3b913169c2bff0a27e2,c-7,24,3,,"se m'hoj'avergonhades,"
l-7-25,urn:nabu:cantigas:7:25,de54e35138abc728b7fa738859bea82bbcfbb471d6b63475818cd08569926d5a,c-7,25,3,,fazede como sabor hei
l-7-26,urn:nabu:cantigas:7:26,66811f027ab0b416ac5968f73924d3330322a9d4de42af07f58f46f8c1b4a7a3,c-7,26,3,,"e dade-m'al, e ir-m'-ei,"
l-7-27,urn:nabu:cantigas:7:27,4989e347c9fcd9d05fe2dd979176fd3de15181011d078b5b121e4341ec3064b1,c-7,27,3,,e nom me detenhades.
l-7-28,urn:nabu:cantigas:7:28,955d6b6cc2aa0eb29b555adbef850154dc702556b2ab82500da73a5ac3108e8e,c-7,28,4,,"- Cavaleiro, nom darei;"
l-7-29,urn:nabu:cantigas:7:29,3b57c36c749d52e9270f851cb8cf2faae1429a90669d4f28409eec776a026f96,c-7,29,4,,"pero, se vos queixades,"
l-7-30,urn:nabu:cantigas:7:30,f8afac95f5be30be64d0c1f3a2bcde5796b6a4c6988b316c08d99caafc47051a,c-7,30,4,,mui bem vos conselharei:
l-7-31,urn:nabu:cantigas:7:31,bd94a5507006763f9387d540aa6d835db3413e8c1a0f0f5a08ec395b57529fe8,c-7,31,4,,"ide-vos, que tardades!"
l-7-32,urn:nabu:cantigas:7:32,01fae09c2ce9bf6f951268fe3b21cc5493ca310f994cc6204b33e3e6ca149fcd,c-7,32,4,,Que por que vos deterrei
l-7-33,urn:nabu:cantigas:7:33,8023cc526c514dad88d46c1bffa57d3a537a9ac82642dcb2a8b58a7375cd187d,c-7,33,4,,u rem nom adubades?
l-7-34,urn:nabu:cantigas:7:34,c6d4b1a9f3cd362ae7cd379d0a895bbadd3b483fda24be2becb1034a704e0fe8,c-7,34,4,,Pero desejos haverei
l-7-35,urn:nabu:cantigas:7:35,56a668b4e5d0e2784dfc19222c265a9fc408c03f77e1bb89983df065e8fac5ba,c-7,35,4,,"de vós, e endurar-mi-os-ei"
l-7-36,urn:nabu:cantigas:7:36,6d761c9c3bfcb67cd8a460acc4292522c46f24b9dec694eb53fe5c1829df9f2f,c-7,36,4,,atá quando ar venhades.
l-7-37,urn:nabu:cantigas:7:37,6d32a8bcced7310c4ff84a11deb7fd48a2f70fa3afd8af08610ca7628eae0d85,c-7,37,5,,"- Mia senhor, a meu saber,"
l-7-38,urn:nabu:cantigas:7:38,6f54484d456acb892a3b8c44fc07942fdc8354861d331ed18b8e755b4098289a,c-7,38,5,,mais aposto seria
l-7-39,urn:nabu:cantigas:7:39,4b919fa8856f56ea1494c75efd027b417b1e360c39d528a9f43998ad91f581ac,c-7,39,5,,quererdes por mim fazer
l-7-40,urn:nabu:cantigas:7:40,8be0971b58c8fec4a86b68eb0d0bf2bf5e84cc2ba53ac3f9e32b4147ffa96dca,c-7,40,5,,como eu por vós faria:
l-7-41,urn:nabu:cantigas:7:41,95381c58b5588ac8933b90ed6212fdcd1da7ae2171df9e99d28cbbb6e75e90c1,c-7,41,5,,"ca eu, por tanto d'haver,"
l-7-42,urn:nabu:cantigas:7:42,18b37451dd01d3ca988c75fb20532251612026d016321c23a3ad9d5c5ec2793b,c-7,42,5,,nunca vos deterria;
l-7-43,urn:nabu:cantigas:7:43,d814a8215552f08c35637143e6be2200ed008e9e73d5cb034b12a56ddc85b346,c-7,43,5,,mais nom poss'eu dona veer
l-7-44,urn:nabu:cantigas:7:44,1558cd77d71a0f57edec525f8c14d9b3b73b4edfba9c5eb6e9bd9b11ef911a07,c-7,44,5,,que assi and'a meu plazer
l-7-45,urn:nabu:cantigas:7:45,c30c1332a0166e188e276d446be1b398c5792377cb1c627019be8c04258df19b,c-7,45,5,,como lh'eu andaria.
l-8-1,urn:nabu:cantigas:8:1,f5876de8a4bb7b903311dfc987f6761d61ba35ded8d5d41341fc14e1146b7a45,c-8,1,1,,Deus! que pouco que sabia
l-8-2,urn:nabu:cantigas:8:2,71759f6efcd84539ac5b56b7e9ae4e2b6fee826e3743c4d3a667890b25f7203e,c-8,2,1,,eu em qual viço vivia
l-8-3,urn:nabu:cantigas:8:3,9146a5e926177339ea81dce7516bf69684acd4a8960f69513ad58d214c4695cf,c-8,3,1,,quand'era [c]om mia senhor!
l-8-4,urn:nabu:cantigas:8:4,2b68f1ed2c5ade120db721119c3d34e75f9125daacb7552f1af1da7569d0df2d,c-8,4,1,,E que muito me queixava
l-8-5,urn:nabu:cantigas:8:5,501041f0f05542ebe127ccb590c09aa77c06ed4853a7ffaf688a22f6aa2131f0,c-8,5,1,,"dela, porque nom pensava"
l-8-6,urn:nabu:cantigas:8:6,5efd52f7679de1d9a72686b0c6d2e371e33ea2ce32781c14e0d312908dac4a3f,c-8,6,1,,"de mim, e nom gradecia"
l-8-7,urn:nabu:cantigas:8:7,818d74acb71b2cbb8d1cdc2ce3c98817e907fcc9dfa9dcf7626ca5c2554144e6,c-8,7,1,,a Deus qual bem mi fazia
l-8-8,urn:nabu:cantigas:8:8,17c041412f16edec8f649d90a2a339449d2743fd1eb4535051cae158905b9c11,c-8,8,1,,em sol me leixar veer
l-8-9,urn:nabu:cantigas:8:9,1f50036bb225c77884ccca1141f0800f05a50b3f2cea4fb4c8675873c7793c9b,c-8,9,1,,o seu mui bom parecer!
l-8-10,urn:nabu:cantigas:8:10,020c10b2751b312ce2fa0e2ef532f51074728420ca65ab6dfd1ef79bcee7c8f8,c-8,10,2,,Mais em gram sandez andava
l-8-11,urn:nabu:cantigas:8:11,5fc3377208a2a1494b5c886f81250c9d17aca13a5f45729cc79b51200c34f48c,c-8,11,2,,"eu, quando me nom pagava"
l-8-12,urn:nabu:cantigas:8:12,6db75f6fc6bd5d2de3c87a2ce61c3309b7a5e9ab4a9d18e5ffbdd8904358e56a,c-8,12,2,,de com tal senhor viver!
l-8-13,urn:nabu:cantigas:8:13,9b8331ec20f5694c07c87d1d15ea1545ec716e611773a10a41a3502c276fcd13,c-8,13,2,,E que melhor bem querria?
l-8-14,urn:nabu:cantigas:8:14,7ce4ea78aff767eb4223ef8986e5af9d67535bdacb16723a66bd89659e916629,c-8,14,2,,"Ah, m'end'ora pagaria!"
l-8-15,urn:nabu:cantigas:8:15,936678e04b191ae2a0ac039735a3737edfde18c425d965b1ff0590fae961ec87,c-8,15,2,,"Mais esto a mim quem mi o dava,"
l-8-16,urn:nabu:cantigas:8:16,45122c2c30486c0fb988709d4c5f90a534ebb20a6ee81b81089ae353418bbad3,c-8,16,2,,"este bem, que nom m'entrava?"
l-8-17,urn:nabu:cantigas:8:17,abbcdd1742dde04c71e5cf19bb7571037f862a1c98d9641296b660e8ddae8fce,c-8,17,2,,Non'o houvess'hoj'eu melhor
l-8-18,urn:nabu:cantigas:8:18,b233bf9332f70a094be1c778c5cf57a0d64364c149a73b3d04d42f4542fd0d03,c-8,18,2,,e vivess'em tal sabor!
l-8-19,urn:nabu:cantigas:8:19,de3d59ddb4d4a2f76d158d941c2c2806204fdd3bf4ff1206e9c71f62ba7223b0,c-8,19,3,,Mais logo m'ar mataria
l-8-20,urn:nabu:cantigas:8:20,9bd6a0211507437777a4bb5de438a3c8f10f75610d2b61d2e2c1b4e41c3785da,c-8,20,3,,"um cor, que hei, de folia"
l-8-21,urn:nabu:cantigas:8:21,cd51eb23cd7f646e49ba62d724d99005b034b1dec9761dc39889ce7ff24f4650,c-8,21,3,,"mui comprid[o] e d'amor,"
l-8-22,urn:nabu:cantigas:8:22,005438d2234963c2157bd3756e9f16cdd4e83af883ba9c40e3bc248616eec1fc,c-8,22,3,,que per poucas m'ar matava
l-8-23,urn:nabu:cantigas:8:23,2b6bfc39fe38a18b7bea73ba89e810e120e9bd8951ed0cafef3420a30548f329,c-8,23,3,,quand'eu mia senhor catava:
l-8-24,urn:nabu:cantigas:8:24,785ed79e7b4b320d044e42037a898b5a546b3a6c9077944e8dfd1a93bf9e7527,c-8,24,3,,em tal coita me metia
l-8-25,urn:nabu:cantigas:8:25,62b6f2c1138ca763243789feb8f346e30ed59198cf55633621d9f85713601330,c-8,25,3,,que conselho nom sabia
l-8-26,urn:nabu:cantigas:8:26,0db1caabf06f997b6f2be8812db33aad334a13d1efe1d63f52777b7dbc1b58cf,c-8,26,3,,"eu de mim, como fazer"
l-8-27,urn:nabu:cantigas:8:27,209657d09162f2b3239a90b6bcad23f1ef85aa6cfe01c37914fefa342a3dec75,c-8,27,3,,por dela mais bem haver!
l-8-28,urn:nabu:cantigas:8:28,5f65a3500171de3953a234d2afe566ce6322b8c6a699816276e29ca9dfd60fbb,c-8,28,4,,Mais se eu nunca cobrava
l-8-29,urn:nabu:cantigas:8:29,fb9c1761c85935ac33d7bfb16cfa262d4d965c3f8bb9ce351f8c166117baf33e,c-8,29,4,,"o viç'em que ant'estava,"
l-8-30,urn:nabu:cantigas:8:30,d2bc3dbf66859ddcd271a8719eecb3c7459fa3264ce6d3c787a4d9b6c81250ee,c-8,30,4,,saber-lh'-ia bem sofrer
l-8-31,urn:nabu:cantigas:8:31,4159aae35e36351c5016b1e1b77720cde1be386d6c66937e9f3e6f74ed41f734,c-8,31,4,,seu amor! E nembrar-m'-ia
l-8-32,urn:nabu:cantigas:8:32,7ad160c83766cb7e794fd255d4c02b94fce82b9300ed01b57b96c8845476de75,c-8,32,4,,que [sem] ela nom podia
l-8-33,urn:nabu:cantigas:8:33,c5d49f611ef9e9c7e49d235cffc17fc5a1bccf0b923a49e749674ec0be2dae1b,c-8,33,4,,"viver, quand'alhur morava:"
l-8-34,urn:nabu:cantigas:8:34,190b97d6a1b0006b1f8855ab9acd1415b582c5bfc8464d2c6947902bc7983c3d,c-8,34,4,,tam muito a desejava!
l-8-35,urn:nabu:cantigas:8:35,99c5d17156e269708a825b7bc38bce0a8b43cc42dfcd1baa565f9b0a1f4ea8a2,c-8,35,4,,Mais eu com este pavor
l-8-36,urn:nabu:cantigas:8:36,3191dfb80c9ebf416a0f7872503972e73a09ccb2dc4373aa9ae7e35ad4f8e5dc,c-8,36,4,,seria bom sofredor!
l-9-1,urn:nabu:cantigas:9:1,59a9dbc781898dba7f047fbf7ec0dd23b3cc22562d016cb9580565cb0155fbb0,c-9,1,1,,Se soubess'a mia senhor com'a mi plazeria
l-9-2,urn:nabu:cantigas:9:2,f8a16abf09b01fcf2854433fa2c9181ab854a2ec31323083d8318d8910d74976,c-9,2,1,,"d'eu morrer, pois la nom hei, log'eu nom morreria;"
l-9-3,urn:nabu:cantigas:9:3,07416779edbeaae24daa5c7c411df92ef35ccc90aee0d78bcb1cd6654de40512,c-9,3,1,,"ca, pero me bem nom quer, amor me monstraria,"
l-9-4,urn:nabu:cantigas:9:4,e9e6d23629b838227518a84562dbef1caad3ec8462904757666978922e4fa307,c-9,4,1,,"por me fazer a meu pesar viver,"
l-9-5,urn:nabu:cantigas:9:5,97a759a984d2f9dd630af646fab981e6316774cc84c9bc3ec56760807d299785,c-9,5,1,,quand'eu sabor houvesse de morrer.
l-9-6,urn:nabu:cantigas:9:6,5cb9f6959adfd7782fc953315f5fbd928a56f1067cbf75caaa4309f62dea584d,c-9,6,2,,"E se lhi fossem dizer com[o] eu esto dizia,"
l-9-7,urn:nabu:cantigas:9:7,8ab963b1b11fa241846e5f218e18633b842f56a622083b3edc59d44f7ab6c96c,c-9,7,2,,logo sei que mia senhor por mim demandaria;
l-9-8,urn:nabu:cantigas:9:8,0761bdb56c0ba488909ce090b60e1e4e731827720170b4388245a6b84ca9a874,c-9,8,2,,[...]
l-10-1,urn:nabu:cantigas:10:1,479fcd08400645a193d0fd86255309787901671488b5434e66fc3e0e14a74248,c-10,1,1,,"Mim prês forçadament'Amor,"
l-10-2,urn:nabu:cantigas:10:2,db2401b498933fa2136175d7678e7dac627240e21399382780e551850e740952,c-10,2,1,,e fez-mi amar que[m] nunc'amou;
l-10-3,urn:nabu:cantigas:10:3,90b97e3223e6c891017a73312e975b63dc0e25ecdf79f683bddf46a492f28842,c-10,3,1,,e fez-mi tort'e desamor
l-10-4,urn:nabu:cantigas:10:4,d85ebb3a51fca10622d8662934c77c72d76b0dbcce084fd2db61e1fa70d65b7f,c-10,4,1,,que mi atal senhor tornou.
l-10-5,urn:nabu:cantigas:10:5,36bbdde2bebc695c275cf1b51ce3f914e23b6d634a1258e850338d3117712a40,c-10,5,1,,E vejo que mal baratei
l-10-6,urn:nabu:cantigas:10:6,705860875a37643c56140a442baf085d3a7de0c799d30976b992556efbe0a3c0,c-10,6,1,,"que mi a tal senhor tornei,"
l-10-7,urn:nabu:cantigas:10:7,8326949dd430fcf0aae921df2ab749b088be7a1066dc8fe841e19ccdbc3b101d,c-10,7,1,,"que nom sabe que é amar,"
l-10-8,urn:nabu:cantigas:10:8,b34dd06d30fa19103037b425929ed1d34cbc1d509836f39a448b3d699f801173,c-10,8,1,,e sab'a homem penas dar.
l-10-9,urn:nabu:cantigas:10:9,e0e30d468abe17bdaaab37efdc441fca5630b1e7797d2cc517e276678d1ffed3,c-10,9,2,,Que forçad'hoj'e sem sabor
l-10-10,urn:nabu:cantigas:10:10,3c8b31469a109d39af06efd8033c184156d469b0e72c7a137e3b71830a083351,c-10,10,2,,eno mundo vivendo vou!
l-10-11,urn:nabu:cantigas:10:11,3367c1ca5397c2e8d468301ce62b00eed956242010c10ed02f184f1598a92930,c-10,11,2,,Ca nunca púdi haver sabor
l-10-12,urn:nabu:cantigas:10:12,203a708f9800b2563d71a65588bc9af94a3d0a29c06d88f4c3518fbd8ffda32f,c-10,12,2,,"de mim nem d'al, des que foi sou,"
l-10-13,urn:nabu:cantigas:10:13,bb4eff730ac298b1122d7518eb11bb1978ad8789c523bb68057531a050635be0,c-10,13,2,,senom dela. E que farei?
l-10-14,urn:nabu:cantigas:10:14,6d6e838a49f39384e1d498febdfeda734c01676fba3531fee3178b5a58160da7,c-10,14,2,,Por que pregunto? Ca eu sei:
l-10-15,urn:nabu:cantigas:10:15,e531cebce34dc9fd863313cf218ce9dcf911916e23c4bf2797137e200618f4ba,c-10,15,2,,"viver hei, se de mim pensar,"
l-10-16,urn:nabu:cantigas:10:16,4b4e0f99ef4551bedec65009c0989f77384ed05a9c0884025a44859308fe2215,c-10,16,2,,"ou morrer, se mim nom amar!"
l-10-17,urn:nabu:cantigas:10:17,988962f74c352757d68b070adc2080b3b1f1b0443439028cf9aab2778b2f08df,c-10,17,3,,Quem quer x'esto pode veer
l-10-18,urn:nabu:cantigas:10:18,12b37d2e8b686bc3c6032d91b92c792fee8687cf1b77e8d74e029be909ee86d4,c-10,18,3,,(e mais quem mego vid'houer):
l-10-19,urn:nabu:cantigas:10:19,28fb601ac2fb884540290fabf7da700883301be0848a5cb735692a3b8810295e,c-10,19,3,,"que nom hei já sem, nem poder"
l-10-20,urn:nabu:cantigas:10:20,d0dba2f15a296478f6e83916ef43a44c8ed6d1fa850accc62845a3e9525094af,c-10,20,3,,"de m'emparar d'ũa molher,"
l-10-21,urn:nabu:cantigas:10:21,91659bcdd9f9ccb97b13927e06447c4fd5b8e93087fda95f911641b09beae80b,c-10,21,3,,"a mais mansa que nunca vi,"
l-10-22,urn:nabu:cantigas:10:22,e7802ddb62b75407bb4d218183c955e218037994100a2cfd51913426e9413f81,c-10,22,3,,"nem mais sem sanha, pois naci."
l-10-23,urn:nabu:cantigas:10:23,7ff6d2552048996d4338aa920d837751e37918c096dfba2ade11feea5e12d9b0,c-10,23,3,,"Ve[e]d'ora se estou mal,"
l-10-24,urn:nabu:cantigas:10:24,246c6eee6c7824636a21d80335537a9ec0d1a63e38bd3ad0eb810a8eea0e36c4,c-10,24,3,,que m'emparar nom sei de tal!
l-10-25,urn:nabu:cantigas:10:25,15f46762a7a33869461c71e93fac28640fe8c5184e06d3b2f533feb174245ee2,c-10,25,4,,Ca s[õ]o tam em seu poder
l-10-26,urn:nabu:cantigas:10:26,66b802c8cd02e0af4f0643c835bc76861bc57ff19df02c84776e57124bba0070,c-10,26,4,,"que, s[e] end'al fazer quiser,"
l-10-27,urn:nabu:cantigas:10:27,f9542f3c5aa1598dcaa4efd09b8a77420328279c4b302b4d7b71a38fc824fb6e,c-10,27,4,,"non'o poderei eu fazer,"
l-10-28,urn:nabu:cantigas:10:28,e20c152c52d1d49dee5d445dee013b99063edbdafa9045cd4e4805fe0cb961db,c-10,28,4,,se m'en[de] Deus poder nom der
l-10-29,urn:nabu:cantigas:10:29,4681482d8b957ab99378bd86d6055825445f0c8987ccd14f12ee3b1326f76781,c-10,29,4,,"contra ela, que eu servi,"
l-10-30,urn:nabu:cantigas:10:30,bf86628e24852191ff49fe9d13f9b124462501d3ec847e0665688cb21615fdb1,c-10,30,4,,qual dou a ela sobre mi.
l-10-31,urn:nabu:cantigas:10:31,7d0e0fb4e57345b9a4e72d238a19104d8b4e15df2503acf39ac1f6977c99e02f,c-10,31,4,,"Que nunca eu soub'amar al,"
l-10-32,urn:nabu:cantigas:10:32,b62aa4ba0c5575d58438374417b115bb2bab5696b1ddd2d23da66211e8021d89,c-10,32,4,,ergo ela que mi faz mal.
l-11-1,urn:nabu:cantigas:11:1,3f5d498194378aaa811fd3ee84fb89f72edbfa10e6895885d378f44c0d8e5c00,c-11,1,1,,Sazom é já de me partir
l-11-2,urn:nabu:cantigas:11:2,6281946654d95b85084b1ae7ba4a42ed68229bcb153589a3e5f01c3515822737,c-11,2,1,,"de mia senhor, ca já temp'hei"
l-11-3,urn:nabu:cantigas:11:3,7675a80b26eb25fc52e06609f548c3c24733e93d7e33baa7ec2ef16ed4e50477,c-11,3,1,,que a servi; ca perdud'hei
l-11-4,urn:nabu:cantigas:11:4,57cf389ca18b8ff3228af4e44521e119a678e9f1de2e58eec012787ec073b2dd,c-11,4,1,,o seu amor e quero-m'ir;
l-11-5,urn:nabu:cantigas:11:5,c1016664fe41b0db4b1abc47a7d5fb22f8c4f27ea92c32f9103afd7b8ba4000b,c-11,5,1,,mais pero direi-lh'ant'assi;
l-11-6,urn:nabu:cantigas:11:6,954744d80ea4a0e0f8fbefc51b580a986bf4260b2be69252a0d5f6043280d20f,c-11,6,1,,"""Senhor, e que vos mereci?"
l-11-7,urn:nabu:cantigas:11:7,96296920582ce6e198e023aaf1214e541ec0ed7f543cf7d93eaf8f10ff63935e,c-11,7,1,,"Ca nom foi eu depois peor,"
l-11-8,urn:nabu:cantigas:11:8,51806738a021ba636b273cd523160d8819e17119bb6c72bd4cf9a2413d4f72d3,c-11,8,1,,"des quando guaanhei voss'amor?"""
l-11-9,urn:nabu:cantigas:11:9,3567bb726122eb32060592970e8498a735e14f9eaa2fcafd69401a1143f2b2b5,c-11,9,2,,E [ha]veredes a sentir
l-11-10,urn:nabu:cantigas:11:10,f3daf71eae377d1f33d5c78a27c7ca6c58f5661446ee39f4376840749ad80c6b,c-11,10,2,,camanha míngua vos farei;
l-11-11,urn:nabu:cantigas:11:11,f4106a051f754e8aa3281c89a4bdebc485324c05f1262f071ca3d8a2be47a3a8,c-11,11,2,,"e ve[e]redes, eu o sei,"
l-11-12,urn:nabu:cantigas:11:12,9dfe05afd7529cbce9a049d12bdf4a1e1897e084a9e8edacb66bc99535e3016e,c-11,12,2,,como poss'eu sem vós guarir!
l-11-13,urn:nabu:cantigas:11:13,ff40dfe120425b577fbd2b449a669174dd7278961e32d3ff0758095e0ede70e8,c-11,13,2,,E diredes depois por mi:
l-11-14,urn:nabu:cantigas:11:14,8b09e01fd0e66c1f261119ca087315ba7efa6f33ad24c9df8469bbdd7a573824,c-11,14,2,,"""Mesela! Por que o perdi?"
l-11-15,urn:nabu:cantigas:11:15,f40e26c64bf6a2e6443a40f90ad85787803340833f5387f5ac2ccb1e60afa2b0,c-11,15,2,,E que farei quando s'el for
l-11-16,urn:nabu:cantigas:11:16,05e123d0246aafb1e674d3292584a81397b9b344aee4d9fee5fe20edfa5f7a73,c-11,16,2,,alhur servir outra senhor?
l-11-17,urn:nabu:cantigas:11:17,0477047abe7d6bcf663288751009c0e9e67fe70def810536e23b4e8a8490231c,c-11,17,3,,"Estranha mêngua mi fará,"
l-11-18,urn:nabu:cantigas:11:18,093156d29899fc8f30428feded0c335e7733b6387270d49899014aa86d5e0f8d,c-11,18,3,,tal que per rem nom poss'osmar
l-11-19,urn:nabu:cantigas:11:19,b1c9e5c150d3999b1f33ad091df22c08294a67ba9df69172b267f998bb7aeeaf,c-11,19,3,,como sem el possa estar!
l-11-20,urn:nabu:cantigas:11:20,f270f2c04c46a0939d911ca3dde084727953d6d48d96c554a6711b3cf8b249a5,c-11,20,3,,De mim rancurado s'irá;
l-11-21,urn:nabu:cantigas:11:21,473c38dfd0e3ec40394bd4082a348b4188c0c9ceb800de3cc95cefee0d70840d,c-11,21,3,,e terram-mi-o por pouco sem
l-11-22,urn:nabu:cantigas:11:22,3ae5cb5c1ab8b9e9a6874d9957a9c07938b665f7fadc0e86c2f41af45b1f907b,c-11,22,3,,que a tal homem nom fiz bem!
l-11-23,urn:nabu:cantigas:11:23,3b7cf4be70464edc22031b0e01a05feb9d05ae43e62b107cc6fd032e16e24979,c-11,23,3,,A dona que mi o receber
l-11-24,urn:nabu:cantigas:11:24,4d1e4932a08c7170e3810eb88518837911a06f65985acd2c24dbbc2cae29181c,c-11,24,3,,conmigo se pode perder.
l-11-25,urn:nabu:cantigas:11:25,f0978b7411a2a2c3baf527cc78eb2b3c0c8f4bead27b06b368048ca3d07bf14b,c-11,25,4,,"Cada que me lh'eu assanhar,"
l-11-26,urn:nabu:cantigas:11:26,dc6cadd68421aa150212abb3c67d0de0978d4fe10bef7bf6fb12dc644c43234a,c-11,26,4,,"a meu osm', ou lhi mal disser,"
l-11-27,urn:nabu:cantigas:11:27,dcd21f87c6db5ad5df762a9fb31542e316a7cd3f1f13ea6ae1f7c93b57ab8b4b,c-11,27,4,,se mi o logo acolh[er] hoer
l-11-28,urn:nabu:cantigas:11:28,a1a3429422e545fbb5d7ce66a8924482dd5267a730c1f413c8f671254dcf618c,c-11,28,4,,"mia vezĩa, ou mi o sussacar,"
l-11-29,urn:nabu:cantigas:11:29,ec70aa85d63fdbfc1415fa9c32e00c00bd18bb094888177489aeb80011c76e8f,c-11,29,4,,mao vezĩo per será!
l-11-30,urn:nabu:cantigas:11:30,b34b2a4d5c0c43b996ff0fe380f8df0e8654ec3072e1b77b30775e617ae1f4f8,c-11,30,4,,"Mais nom xi vo-l'assentirá,"
l-11-31,urn:nabu:cantigas:11:31,311c70e047368dcce96269a77fe72dd130a64de71ebb6666a70dc124c043da20,c-11,31,4,,"ca nom quer'eu filhar o seu,"
l-11-32,urn:nabu:cantigas:11:32,50eeb510b6e552f21442e7780d8be4be7a7144d45c327a42a5c5d6315395b9ec,c-11,32,4,,"nem lh'ar querrei leixar o meu""."
l-12-1,urn:nabu:cantigas:12:1,fd13a29d37c659fe7fbf5cc11bed6140d64eb71becac1062dc15ee5797c3ea46,c-12,1,1,,"Eu, que nova senhor filhei,"
l-12-2,urn:nabu:cantigas:12:2,cde3e65e4c195865ecdeaed7db3b522923b928e5ecd63230bba6132e6d7a69cf,c-12,2,1,,mal me soube d'afã guardar.
l-12-3,urn:nabu:cantigas:12:3,87bea19bd094320f6aa6579b5ac9e72b357ea4d4f555bd393ac6d9a258f56b84,c-12,3,1,,"Pois ela nunca soub'amar,"
l-12-4,urn:nabu:cantigas:12:4,bdedeb179558bf8d5519a60440c5fb77a6d5b62eba4893e7f204a672b6039988,c-12,4,1,,[d']atal senhor que vos direi?
l-12-5,urn:nabu:cantigas:12:5,ddc201b77ca5e95e8578f3f21bb5b69aae960eed684d9f8332d59d3e64820948,c-12,5,1,,Mais pero direi-lh'ũa vez:
l-12-6,urn:nabu:cantigas:12:6,de9a6fe2e8f1218283f285a364bc28fbec22a6aed948913e082123dcdc10f377,c-12,6,1,,que faça o que nunca fez!
l-12-7,urn:nabu:cantigas:12:7,50fef189777e075cbe14b10f11285278e623821c270f11ec59c42ada81819ab9,c-12,7,2,,Quem homem sabe bem querer
l-12-8,urn:nabu:cantigas:12:8,f921f26955f401bf65e05055e3a359506725fcb65f311920216fda450ec95513,c-12,8,2,,já mais servid'en se[e]rá;
l-12-9,urn:nabu:cantigas:12:9,50d7e50e1cfdf91ffb83425b77fc9d46fba474daf99bb21822727faff652f627,c-12,9,2,,"ca bõa dona vi eu já,"
l-12-10,urn:nabu:cantigas:12:10,e55c453d071781ecd4fbb5d50f21ef99a8d44f3d9d88b61b71ab1960d4a6e44d,c-12,10,2,,"por amar, mil tanto valer."
l-12-11,urn:nabu:cantigas:12:11,e2fb1f8fb496befdde9cd17f8dfba79f3bc804ff34e40240ee187f18c2311896,c-12,11,2,,Por en lhi direi ũa vez:
l-12-12,urn:nabu:cantigas:12:12,733951fb5fe144b04155b20c30eb21ddf1002b72da776a8777405a5e40b189cf,c-12,12,2,,que faça o que nunca fez!
l-13-1,urn:nabu:cantigas:13:1,7d8675fd7fd0d133be542fa18204dac3be847011da6a97c2f353be7ab8b6c9b7,c-13,1,1,,Cuidei eu de meu coraçom
l-13-2,urn:nabu:cantigas:13:2,8404b1057f29c004ce59f190d7a5ec8090a5f6a1f2730cc4ad0c891d84884b3f,c-13,2,1,,"que me nom podesse forçar,"
l-13-3,urn:nabu:cantigas:13:3,34e43ae6388f4c39f8f2694703ca2d52300636ee812202b13fd75a9aa7786d11,c-13,3,1,,"pois me sacara de prisom,"
l-13-4,urn:nabu:cantigas:13:4,a5b654042f41953e517fa056b53d750f534c7bf1b3e9e53bf0f95b290362afeb,c-13,4,1,,e d'ir comego i tornar!
l-13-5,urn:nabu:cantigas:13:5,a88ba0ea81e1e6e0ce267f231704fc660692713ed528b484d284a8a943839760,c-13,5,1,,"E forçou-m'ora nov'amor,"
