id	title	title_source	fclasses	start	end	lon	lat	matches
geonames:3107743	Torrente de Cinca	attested	S	-120	-7			""
geonames:3107762	Torremenga	attested	S					""
geonames:3107769	Torrelles de Foix	attested	S	1	200			""
geonames:3107781	Torrejón de Velasco	attested	S					""
geonames:3107802	Torre de Santa Marina	attested	S					""
geonames:3107813	Torre del Bierzo	attested	S					""
geonames:3107945	Colonia Clunia Sulpicia, bei	attested	S	98	126			""
geonames:3107997	Tona	attested	S	-121	-110			""
geonames:3108085	Tines	attested	S					""
geonames:3108110	Tiana	attested	S	1	300			""
geonames:3108155	Termens	attested	S					""
geonames:3108184	Temes	attested	S					""
geonames:3108211	Tejeda de Tiétar	attested	S					""
geonames:3108286	Terrassa	attested	S	-30	500			""
geonames:3108288	Tarraco	attested	S	-218	600			""
geonames:3108300	Tardesillas	attested	S	305	306			""
geonames:3108301	Tardemézar	attested	S	71	100			""
geonames:3108328	Taracena	attested	S					""
geonames:3108360	Tamarite de Litera	attested	S	44	45			""
geonames:3108365	Tamallancos	attested	S					""
geonames:3108383	Talarn	attested	S					""
geonames:3108412	Tafalla	attested	S					""
geonames:3108474	Susqueda	attested	S	151	300			""
geonames:3108615	Soto de Bureba	attested	S	1	300			""
geonames:3108656	Sos del Rey Católico	attested	S	283	337			""
geonames:3108716	Porto do Son	attested	S					""
geonames:3108747	Solsona	attested	S	71	200			""
geonames:3108772	Solchaga	attested	S	1	200			""
geonames:3108778	Solarana	attested	S	51	150			""
geonames:3108808	Sofuentes	attested	S	1	150			""
geonames:3108877	Sitges	attested	S	1	100			""
geonames:3108897	Siresa	attested	S					""
geonames:3109055	Servoy	attested	S	-30	14			""
geonames:3109239	Segura de Toro	attested	S	317	326			""
geonames:3109305	Eravica, bei	attested	S	76	100			""
geonames:3109344	Segisamum	attested	S	171	200			""
geonames:3109364	Sarriá de Ter	attested	S	238				""
geonames:3109370	Sarreaus	attested	S					""
geonames:3109402	Cerdanyola del Vallès	attested	S	71	130			""
geonames:3109425	Sapeira	attested	S	71	200			""
geonames:3109582	Santillana del Mar	attested	S					""
geonames:3109655	Santervas del Burgo	attested	S					""
geonames:3109657	Santervás de la Sierra	attested	S	101	200			""
geonames:3109871	Santa Eulalia de Ronçana	attested	S	-120	-101			""
geonames:3109872	Santa Eulalia de Riuprimer	attested	S	-120	-101			""
geonames:3110010	Santacara	attested	S	133	283			""
geonames:3110516	Vilassar de Mar	attested	S	-8	-7			""
geonames:3110678	San Esteban de Gormaz	attested	S	1	305			""
geonames:3110718	Sant Cugat del Vallés	attested	S	1	300			""
geonames:3111012	Salinas de Pisuerga	attested	S	101	200			""
geonames:3111061	Saldeana	attested	S	131	230			""
geonames:3111064	Saldaña de Ayllón	attested	S					""
geonames:3111157	Sádaba	attested	S	1	300			""
geonames:3111164	Sacedón	attested	S	250				""
geonames:3111199	Sabadell	attested	S	71	100			""
geonames:3111240	Ruesga	attested	S					""
geonames:3111294	Rubí	attested	S	-30	200			""
geonames:3111348	Roses	attested	S	201	300			""
geonames:3111353	O Rosal	attested	S					""
geonames:3111484	Rocaforte	attested	S					""
geonames:3111570	Rivilla	attested	S	1	50			""
geonames:3111640	Riós	attested	S	101	200			""
geonames:3111857	Riba de Saelices	attested	S					""
geonames:3111895	Reznos	attested	S	171	230			""
geonames:311193	Docimium	attested	S	96	229			""
geonames:3112013	Renieblas	attested	S	293	305			""
geonames:3112045	Vadiniensium ager	attested	S					""
geonames:3112057	Rellinars	attested	S	171	250			""
geonames:3112202	Rebordondo	attested	S					""
geonames:3112328	Ramacastañas	attested	S					""
geonames:3112336	Rajadell	attested	S					""
geonames:3112367	Rabaño de Sanabria	attested	S					""
geonames:3112376	Rabanales	attested	S	-27	14			""
geonames:3112398	Quinzano	attested	S					""
geonames:3112468	Quintanilla de las Viñas	attested	S	76	100			""
geonames:3112473	Quintanilla del Agua	attested	S	1	100			""
geonames:3112492	Quintana y Congosto	attested	S	41	54			""
geonames:3112506	Colonia Clunia Sulpicia, bei	attested	S	1	100			""
geonames:3112687	Pueyo	attested	S					""
geonames:3112877	Els Prats de Rei	attested	S	51	130			""
geonames:3112982	Pozuelo de Zarzón	attested	S					""
geonames:3113026	Pozalmuro	attested	S	33	34			""
geonames:3113031	Poza de la Sal	attested	S	219				""
geonames:3113147	Portas	attested	S					""
geonames:3113360	Pitillas	attested	S	307	337			""
geonames:3113547	Pina de Montalgrao	attested	S	71	100			""
geonames:3113548	Piña de Esgueva	attested	S	251	300			""
geonames:3113815	Peralejo de los Escuderos	attested	S					""
geonames:3113935	Colonia Clunia Sulpicia	attested	S	1	200			""
geonames:3114057	Pedrotoro	attested	S					""
geonames:3114242	Parrillas	attested	S	1	100			""
geonames:3114516	Pallejà	attested	S					""
geonames:3114660	Padilla de Duero	attested	S					""
geonames:3114662	Padilla de Abajo	attested	S	-6	34			""
geonames:3114813	Oteiza de la Solana	attested	S	132	133			""
geonames:3114965	Orense	attested	S					""
geonames:3115115	Olmillos	attested	S	101	200			""
geonames:3115162	Olite	attested	S					""
geonames:3115170	Oliana	attested	S	101	200			""
geonames:3115171	Olesa de Montserrat	attested	S					""
geonames:3115185	Olea	attested	S	151	250			""
geonames:3115190	Olazagutía	attested	S	1	200			""
geonames:3115269	Ocentejo	attested	S					""
geonames:3115276	Ocáriz	attested	S	1	100			""
geonames:3115346	Novallas	attested	S					""
geonames:3115417	Limicorum ager	attested	S					""
geonames:3115469	Nieva de Cameros	attested	S					""
geonames:3115732	Narros del Puerto	attested	S	201	300			""
geonames:3115795	Muzqui	attested	S					""
geonames:3115837	Murillo de Río Leza	attested	S					""
geonames:3115943	Mugardos	attested	S					""
geonames:3115949	Muez	attested	S					""
geonames:3115955	Muelas del Pan	attested	S	1	200			""
geonames:3116121	Lesera, aus	attested	S	212				""
geonames:3116122	Morell	attested	S	253	256			""
geonames:3116157	Morata de Tajuña	attested	S					""
geonames:3116198	Moraleja	attested	S					""
geonames:3116262	Montornès del Vallès	attested	S	-30	14			""
geonames:3116344	Montejo de la Vega	attested	S					""
geonames:3116689	Miranda de Ebro	attested	S					""
geonames:3116724	Miñón	attested	S	71	150			""
geonames:3116753	Milles de la Polvorosa	attested	S	58	59			""
geonames:3116884	Méntrida	attested	S					""
geonames:3116900	Mendoya	attested	S					""
geonames:3116927	Menaza	attested	S	12	13			""
geonames:3116963	Mejorada del Campo	attested	S					""
geonames:3117010	Emerita Augusta, aus	attested	S					""
geonames:3117011	Ocilis?	attested	S	83	96			""
geonames:3117166	Valdeolea	attested	S					""
geonames:3117192	Matalebreras	attested	S	71	400			""
geonames:3117203	Mata de Hoz	attested	S	1	200			""
geonames:3117362	Martiago	attested	S	1	100			""
geonames:3117443	Marchamalo	attested	S					""
geonames:3117460	Marañon	attested	S					""
geonames:3117503	Manzanares el Real	attested	S					""
geonames:3117735	Madrid	attested	S					""
geonames:3117779	Luzaga	attested	S					""
geonames:3117787	Luriezo	attested	S					""
geonames:3117791	Lupiana	attested	S					""
geonames:3117827	Luesia	attested	S					""
geonames:3117851	Lucena de Jalón	attested	S	85				""
geonames:3117856	Lubían	attested	S					""
geonames:3117900	Lourizán	attested	S					""
geonames:3118159	Lodoselo	attested	S					""
geonames:3118228	Llodio	attested	S					""
geonames:3118241	Llimiana	attested	S	1	100			""
geonames:3118251	Llerona	attested	S	151	200			""
geonames:3118294	Llano de Bureba	attested	S	101	300			""
geonames:3118452	Liédena	attested	S					""
geonames:3118545	Lences	attested	S					""
geonames:3118631	Lebeña	attested	S					""
geonames:3118659	Layana	attested	S	252	253			""
geonames:3119061	Larrodrigo	attested	S	101	300			""
geonames:3119078	Larraona	attested	S	1	200			""
geonames:3119170	Lara de los Infantes	attested	S	1	300			""
geonames:3119173	La Rabia	attested	S	131	170			""
geonames:3119195	Labitolosa	attested	S	69	96			""
geonames:3119334	Langosto	attested	S					""
geonames:3119584	Lesera	attested	S	71	200			""
geonames:3119645	Laguardia	attested	S					""
geonames:3120154	Javier	attested	S	305	306			""
geonames:3120162	Jatiel	attested	S	-2	14			""
geonames:3120179	Jarandilla	attested	S					""
geonames:3120226	Ízcue	attested	S					""
geonames:3120306	Irujo	attested	S					""
geonames:3120414	Illana	attested	S					""
geonames:3120417	Ilche	attested	S	-8	-7			""
geonames:3120422	Ilarduya	attested	S	305	306			""
geonames:3120466	Ivorra	attested	S	101	200			""
geonames:3120525	Huertahernando	attested	S					""
geonames:3120527	Colonia Clunia Sulpicia, bei	attested	S					""
geonames:3120555	Huelves	attested	S	98				""
geonames:3120631	Hortigüela	attested	S	1	200			""
geonames:3120663	Hormiguera	attested	S					""
geonames:3120701	Hontangas	attested	S	101	200			""
geonames:3120748	Hinojosa de Duero	attested	S	101	300			""
geonames:3120793	Herrera de Pisuerga	attested	S	14	56			""
geonames:3120803	Herramélluri	attested	S	1	100			""
geonames:3120929	Iesso	attested	S	1	430			""
geonames:3121046	Gualda	attested	S	20	50			""
geonames:3121070	Guadalajara	attested	S					""
geonames:3121145	Granollers	attested	S	31	70			""
geonames:3121353	Golada	attested	S					""
geonames:3121424	Gijón	attested	S	71	130			""
geonames:3121425	Gijano	attested	S	305	306			""
geonames:3121450	Gessa	attested	S	101	200			""
geonames:3121519	Gavà	attested	S	201	400			""
geonames:3121531	Gastiáin	attested	S					""
geonames:3121549	Garray	attested	S	44	45			""
geonames:3121679	Gallur	attested	S	-8	-7			""
geonames:3121687	Gallipienzo	attested	S	133	135			""
geonames:3121763	Galápagos	attested	S					""
geonames:3121838	Fuentes de Ropel	attested	S					""
geonames:3121839	Fuentes de Peñacorada	attested	S					""
geonames:3122180	Forua	attested	S					""
geonames:3122276	Fontefria	attested	S					""
geonames:3122404	Florejacs	attested	S	1	100			""
geonames:3122453	Figueres	attested	S	101	200			""
geonames:3122622	Fariza	attested	S	1	100			""
geonames:3122697	Fabara	attested	S					""
geonames:3122795	Estada	attested	S	401	450			""
geonames:3122844	Espinosa de Henares	attested	S					""
geonames:3122920	Espadaña	attested	S					""
geonames:3122929	Eslava	attested	S	238				""
geonames:3122961	Escuadro	attested	S					""
geonames:3123623	El Burgo de Ebro	attested	S	-130	-71			""
geonames:3123639	El Bodón	attested	S					""
geonames:3123688	Ejea de los Caballeros	attested	S	-9	41			""
geonames:3123772	Duratón	attested	S					""
geonames:3123786	Dueñas	attested	S					""
geonames:3123864	Dombellas	attested	S					""
geonames:3123913	Destriana	attested	S					""
geonames:3123981	Daganzo de Arriba	attested	S	101	125			""
geonames:3124134	Cuena	attested	S					""
geonames:3124283	Crémenes	attested	S	51	200			""
geonames:3124416	Coscojuela de Fantova	attested	S					""
geonames:3124439	Colonia Clunia Sulpicia, bei	attested	S	216	217			""
geonames:312463	Ancyra - Tavium, inter	attested	S					""
geonames:3124650	Contrasta	attested	S	1	100			""
geonames:3124847	Cogul	attested	S	-100	-1			""
geonames:3124963	Mirobriga Lusitaniae, bei	attested	S					""
geonames:3124966	Cidadela	attested	S	251	330			""
geonames:3124967	Ciutadella	attested	S	-50	130			""
geonames:3125001	Cirauqui	attested	S	101	300			""
geonames:3125026	Cimanes de la Vega	attested	S	101	300			""
geonames:3125053	Cillanueva	attested	S	350	353			""
geonames:3125352	Cerezo de Río Tirón	attested	S					""
geonames:3125408	Cercedilla	attested	S	235	238			""
geonames:3125442	Centelles	attested	S	248	311			""
geonames:3125445	Cenlle	attested	S					""
geonames:3125480	Cella	attested	S	71	130			""
geonames:3125523	Zegama	attested	S					""
geonames:3125614	Castroverde de Cerrato	attested	S					""
geonames:3125615	Castroverde de Campos	attested	S					""
geonames:3125621	Castro Urdiales	attested	S	33	96			""
geonames:3125654	Castromão	attested	S					""
geonames:3125682	Petavonium - Argentiolum, inter	attested	S	254	255			""
geonames:3125759	Castrelo del Valle	attested	S					""
geonames:3125827	Caesaraugusta - Pompaelo, inter	attested	S	-5	400			""
geonames:3125895	Castellet	attested	S	360	363			""
geonames:3125904	Castellbisbal	attested	S	101	400			""
geonames:3125985	Castañares de Rioja	attested	S					""
geonames:3126191	Carrascosa del Campo	attested	S	1	100			""
geonames:3126214	Carranque	attested	S	301	430			""
geonames:3126263	Cármenes	attested	S					""
geonames:3126331	Carcastillo	attested	S	252	253			""
geonames:3126403	Carbajales de Alba	attested	S					""
geonames:3126622	Candeleda	attested	S					""
geonames:3126631	Candasnos	attested	S	-8	-7			""
geonames:3126683	Cañales de la Sierra	attested	S	68	96			""
geonames:3126888	Tarraco, bei	attested	S	43	46			""
geonames:3127022	Calderuela	attested	S	98	99			""
geonames:3127035	Caldes de Montbui	attested	S	-30	211			""
geonames:3127036	Aquae Calidae (Aquae Voconiae)	attested	S	101	200			""
geonames:3127038	Caldes d'Estrac	attested	S	101	300			""
geonames:3127163	Cabrera	attested	S	-30	200			""
geonames:3127461	Burgos	attested	S					""
geonames:3127491	Buniel	attested	S	1	300			""
geonames:3127506	Bujarrabal	attested	S					""
geonames:3127529	Bujedo	attested	S					""
geonames:3127682	Brandomil	attested	S	71	150			""
geonames:3127773	Saguntum - Lesera, inter	attested	S	-30	300			""
geonames:3127790	Borobia	attested	S					""
geonames:3127850	Boñar	attested	S					""
geonames:3127960	Boadilla	attested	S	131	170			""
geonames:3128009	Biota	attested	S	71	100			""
geonames:3128017	Binaced	attested	S	253	256			""
geonames:3128096	Besalú	attested	S	101	300			""
geonames:3128109	Berrueces	attested	S					""
geonames:3128162	Bernedo	attested	S	150	235			""
geonames:3128234	Berbinzana	attested	S	307	312			""
geonames:3128320	Belorado	attested	S	1	100			""
geonames:3128352	Belianes	attested	S	1	100			""
geonames:3128366	Belbimbre	attested	S					""
geonames:3128462	Baiona	attested	S					""
geonames:3128673	Barxés	attested	S					""
geonames:3128716	Barcina de los Montes	attested	S					""
geonames:3128767	Barcebalejo	attested	S					""
geonames:3128799	Barbarín	attested	S	71	100			""
geonames:3128811	Barbadillo del Pez	attested	S	1	100			""
geonames:3128812	Barbadillo del Mercado	attested	S					""
geonames:3128874	Baños de Montemayor	attested	S					""
geonames:3129028	Badalona	attested	S	110	138			""
geonames:3129106	Ayllón	attested	S					""
geonames:3129190	Aubert	attested	S					""
geonames:3129206	Atapuerca	attested	S					""
geonames:3129225	Astudillo	attested	S					""
geonames:3129287	Asadur	attested	S					""
geonames:3129355	Arroyomolinos de la Vera	attested	S					""
geonames:3129380	Arróniz	attested	S	101	200			""
geonames:3129543	Arlanza	attested	S					""
geonames:3129607	Argentona	attested	S	1	100			""
geonames:3129636	Arganda	attested	S	99	100			""
geonames:3129679	Arenas de Iguña	attested	S	270	275			""
geonames:3129688	Arellano	attested	S					""
geonames:3129773	Arcaya	attested	S					""
geonames:3129857	Aranjuez	attested	S					""
geonames:3129887	Aramunt	attested	S	71	200			""
geonames:3129959	Antes	attested	S	101	200			""
geonames:3129987	Añorbe	attested	S	213	217			""
geonames:3130071	Andiñuela	attested	S					""
geonames:3130111	Añavieja	attested	S	1	100			""
geonames:3130262	Alovera	attested	S					""
geonames:3130312	Asturica Augusta - Bracara Augusta, inter	attested	S					""
geonames:3130314	Almatret	attested	S	-130	-1			""
geonames:3130330	Almadrones	attested	S					""
geonames:3130331	Ilerda - Osca, inter	attested	S	-30	50			""
geonames:3130396	Alfocea	attested	S					""
geonames:3130422	Alella	attested	S	101	200			""
geonames:3130424	Vadiniensium ager?	attested	S					""
geonames:3130501	Aldealseñor	attested	S					""
geonames:3130502	Aldealpozo	attested	S	33	99			""
geonames:3130550	Alcubilla del Marqués	attested	S					""
geonames:3130552	Alcubilla de Avellaneda	attested	S	31	70			""
geonames:3130555	Alcozar	attested	S	1	100			""
geonames:3130572	Alconaba	attested	S					""
geonames:3130598	Alcarràs	attested	S					""
geonames:3130606	Alcañiz	attested	S	1	100			""
geonames:3130610	Alcanadre	attested	S					""
geonames:3130652	Albesa	attested	S	101	400			""
geonames:3130679	Albarracín	attested	S					""
geonames:3130736	Alaiza	attested	S	1	100			""
geonames:3130787	Aibar	attested	S					""
geonames:3130792	Ahigal	attested	S					""
geonames:3130822	Aguilar de Codés	attested	S					""
geonames:3130916	Agoncillo	attested	S	251	330			""
geonames:3130924	Agallas	attested	S					""
geonames:3130995	Aceituna	attested	S					""
geonames:3131040	Ablanque	attested	S	1	100			""
geonames:314519	Aphrodisias Cariae	attested	S	101	130			""
geonames:314812	Selinus	attested	S	1	300			""
geonames:3164065	Sterzing / Vipiteno	attested	S	1	300			""
geonames:3164241	Verona, bei	attested	S	1	200			""
geonames:3164501	Vervò?	attested	S	101	200			""
geonames:3166520	Hadria, bei	attested	S	-200	-71			""
geonames:3167390	S. Antonino di Susa	attested	S	1	100			""
geonames:3167514	S. Ambrogio	attested	S	1	200			""
geonames:3171468	Partschins / Parcines	attested	S	46	246			""
geonames:3171772	Oulx	attested	S	327	328			""
geonames:3172193	Novalesa	attested	S	1	600			""
geonames:3172400	Nals / Nalles	attested	S	1	100			""
