ID,Language_ID,Lemma,Present,Past,Future,Imperative,Analysis_Source,Comment,Source
v-1d3ddb9efbee-PH,xct,ཚོགས,ཚོགས,ཚོགས,ཚོགས,,PH,,tvd
v-733e1c317e91-GT,xct,ཚོར,ཚོར,ཚོར༼ད༽,ཚོར,ཚོར༼ད༽,GT,,tvd
v-60ef042116ef-TDC,xct,ཚོར,ཚོར,ཚོར,ཚོར,,TDC,,tvd
v-60ef042116ef-KN,xct,ཚོར,ཚོར,ཚོར,ཚོར,,KN,,tvd
v-73ff2c59a682-PH,xct,ཚོར,ཚོར,ཚོར,ཚོར,ཚོར,PH,,tvd
v-13865fc55e12-TDC,xct,ཚོས,ཚོས,ཚོས,ཚོས,,TDC,,tvd
v-287df785e9f4-GT,xct,མཚན,མཚན,མཚན༼ད༽,མཚན,མཚན༼ད༽,GT,,tvd
v-3a9f2ab22a88-TDC,xct,མཚན,མཚན,མཚན,མཚན,མཚོན,TDC,,tvd
v-3a9f2ab22a88-PH,xct,མཚན,མཚན,མཚན,མཚན,མཚོན,PH,,tvd
v-511ffbd5460d-GT,xct,མཚར,མཚར,མཚར༼ད༽,མཚར,མཚར༼ད༽,GT,,tvd
v-3060fddb3427-PH,xct,མཚར,མཚར,མཚར,མཚར,མཚར,PH,,tvd
v-b5d5a30b1bd7-PH,xct,མཚུངས,མཚུངས,མཚུངས,མཚུངས,,PH,,tvd
v-0efd2c7f3a65-GT,xct,མཚུངས༼མཚུང༽,མཚུངས༼མཚུང༽,མཚུངས,མཚུངས༼མཚུང༽,མཚུངས,GT,,tvd
v-1062096c779e-GT,xct,མཚེར,མཚེར,མཚེར༼ད༽,མཚེར,མཚེར༼ད༽,GT,,tvd
v-39e4dbfc942d-TDC,xct,མཚེར,མཚེར,མཚེར,མཚེར,མཚེར,TDC,,tvd
v-2ac98c427c1e-GT,xct,མཚོན,མཚོན,མཚོན༼ད༽,མཚོན,མཚོན༼ད༽,GT,,tvd
v-7db7b2feb6ec-TDC,xct,མཚོན,མཚོན,མཚོན,མཚོན,མཚོན,TDC,,tvd
v-7db7b2feb6ec-PH,xct,མཚོན,མཚོན,མཚོན,མཚོན,མཚོན,PH,,tvd
v-7db7b2feb6ec-KN,xct,མཚོན,མཚོན,མཚོན,མཚོན,མཚོན,KN,,tvd
v-bcbbee587d4a-TDC,xct,འཚག,འཚག,བཙགས,བཙག,ཚོགས,TDC,,tvd
v-bcbbee587d4a-PH,xct,འཚག,འཚག,བཙགས,བཙག,ཚོགས,PH,,tvd
v-bcbbee587d4a-KN,xct,འཚག,འཚག,བཙགས,བཙག,ཚོགས,KN,,tvd
v-2c7ce224b6f7-GT,xct,འཚག,འཚག,བཙགས,བཙག,འཚགས,GT,,tvd
v-c708e767a4d8-GT,xct,འཚག,འཚག,འཚགས,འཚག,འཚགས,GT,,tvd
v-6d1c08b1ab79-TDC,xct,འཚག,འཚག,འཚགས,འཚག,འཚོགས,TDC,,tvd
v-6d1c08b1ab79-PH,xct,འཚག,འཚག,འཚགས,འཚག,འཚོགས,PH,,tvd
v-48e5e40fd559-GT,xct,འཚག༼གསབ༽,འཚག༼གསབ༽,བསབས,བསབ,འཚོབས༼གསབས༽,GT,,tvd
v-92f1ffedf50b-TDC,xct,འཚང,འཚང,བཙངས,བཙང,ཚོངས,TDC,,tvd
v-92f1ffedf50b-PH,xct,འཚང,འཚང,བཙངས,བཙང,ཚོངས,PH,,tvd
v-92f1ffedf50b-KN,xct,འཚང,འཚང,བཙངས,བཙང,ཚོངས,KN,,tvd
v-89da79b960ed-GT,xct,འཚང,འཚང,བཙངས,བཙང,འཚངས,GT,,tvd
v-3b05a38f6abc-TDC,xct,འཚང,འཚང,འཚངས,འཚང,,TDC,,tvd
v-3b05a38f6abc-PH,xct,འཚང,འཚང,འཚངས,འཚང,,PH,,tvd
v-830c4cb638de-TDC,xct,འཚང,འཚང,འཚངས,འཚང,འཚོངས,TDC,,tvd
v-830c4cb638de-GT,xct,འཚང,འཚང,འཚངས,འཚང,འཚོངས,GT,,tvd
v-778b1f4bf321-KN,xct,འཚབ,འཚབ,འཚབས,འཚབ,,KN,,tvd
v-b8eae22fcb1c-TDC,xct,འཚབ,འཚབ,འཚབས,འཚབ,འཚོབས,TDC,,tvd
v-b8eae22fcb1c-KN,xct,འཚབ,འཚབ,འཚབས,འཚབ,འཚོབས,KN,,tvd
v-c75875ece1a4-GT,xct,འཚབས,འཚབས,ཚབ,འཚབ,ཚབས,GT,,tvd
v-38a32bdbf0ab-TDC,xct,འཚམ,འཚམ,བཙམས,བཙམ,ཚོམས,TDC,,tvd
v-b173827dbd6d-TDC,xct,འཚམ,འཚམ,འཚམས,འཚམ,,TDC,,tvd
v-a56bfc7ac343-GT,xct,འཚམ,འཚམ,འཚམས,འཚམ,འཚམས,GT,,tvd
v-1323ff973e46-GT,xct,འཚར,འཚར,འཚར༼ད༽,འཚར,འཚར༼ད༽,GT,,tvd
v-1cd58d3f9a25-TDC,xct,འཚར,འཚར,འཚར,འཚར,,TDC,,tvd
v-ebf5c3722272-GT,xct,འཚལ,འཚལ,བཙལ༼ད༽,བཙལ,འཚལ༼ད༽,GT,,tvd
v-445bb82f010c-TDC,xct,འཚལ,འཚལ,བཙལ,བཙལ,འཚོལ,TDC,,tvd
v-445bb82f010c-PH,xct,འཚལ,འཚལ,བཙལ,བཙལ,འཚོལ,PH,,tvd
v-445bb82f010c-KN,xct,འཚལ,འཚལ,བཙལ,བཙལ,འཚོལ,KN,,tvd
v-d22065213e6e-TDC,xct,འཚལ,འཚལ,འཚལ,འཚལ,,TDC,,tvd
v-d22065213e6e-PH,xct,འཚལ,འཚལ,འཚལ,འཚལ,,PH,,tvd
v-bf38b6cf5675-GT,xct,འཚིག,འཚིག,ཚིག,ཚིག,འཚིགས,GT,,tvd
v-86f640a775c9-TDC,xct,འཚིག,འཚིག,ཚིག,འཚིག,,TDC,,tvd
v-86f640a775c9-KN,xct,འཚིག,འཚིག,ཚིག,འཚིག,,KN,,tvd
v-2bee991f1fa9-PH,xct,འཚིག,འཚིག,ཚིག,འཚིག,འཚིགས,PH,,tvd
v-8d501deb8ee2-GT,xct,འཚིར༼ད༽,འཚིར༼ད༽,ཚིར,འཚིར,ཚིར༼ད༽,GT,,tvd
v-311194e0a81f-TDC,xct,འཚིར,འཚིར,བཙིར,བཙིར,ཚིར,TDC,,tvd
v-311194e0a81f-KN,xct,འཚིར,འཚིར,བཙིར,བཙིར,ཚིར,KN,,tvd
v-004ac8d07e21-GT,xct,འཚུགས,འཚུགས,ཚུག,འཚུག,འཚུགས,GT,,tvd
v-3515d82b3ffb-KN,xct,འཚུད,འཚུད,ཚུད,འཚུད,,KN,,tvd
v-9064bcd95b57-GT,xct,འཚུད,འཚུད,ཚུད,འཚུད,ཚུད,GT,,tvd
v-f7666635f861-TDC,xct,འཚུབ,འཚུབ,འཚུབས,འཚུབ,,TDC,,tvd
v-f7666635f861-KN,xct,འཚུབ,འཚུབ,འཚུབས,འཚུབ,,KN,,tvd
v-a2206243d227-GT,xct,འཚུབས,འཚུབས,ཚུབ,འཚུབ,ཚུབས,GT,,tvd
v-48f2ce732a9e-KN,xct,འཚུམ,འཚུམ,བཙུམས,བཙུམ,ཚུམས,KN,,tvd
v-e46bc6c7a8d9-PH,xct,འཚེ,འཚེ,བཙེས,གཙེ,གཙེས,PH,,tvd
v-f1e8c5b8f036-GT,xct,འཚེ,འཚེ,བཙེས༼གཙེས༽,གཙེ,གཙེས,GT,,tvd
v-ab973195a9f4-KN,xct,འཚེ,འཚེ,འཚེས,འཚེ,,KN,,tvd
v-df8f8ce64c8b-TDC,xct,འཚེང,འཚེང,འཚེངས,འཚེང,,TDC,,tvd
v-df8f8ce64c8b-KN,xct,འཚེང,འཚེང,འཚེངས,འཚེང,,KN,,tvd
v-e3daedcbfdf8-GT,xct,འཚེང,འཚེང,འཚེངས,འཚེང,འཚེངས,GT,,tvd
v-e86a1c3cfc56-GT,xct,འཚེད,འཚེད,བཙོས,བཙོ,འཚོད,GT,,tvd
v-539e96fc50cb-TDC,xct,འཚེམ,འཚེམ,བཙེམས,བཙེམ,ཚེམས,TDC,,tvd
v-539e96fc50cb-KN,xct,འཚེམ,འཚེམ,བཙེམས,བཙེམ,ཚེམས,KN,,tvd
v-1561761946a2-GT,xct,འཚེམ,འཚེམ,བཙེམས,བཙེམ,འཚེམས,GT,,tvd
v-cf4ab08486fb-GT,xct,འཚེམ,འཚེམ,ཚེམས,ཚེམ,འཚེམས,GT,,tvd
v-d0293abe5b5b-TDC,xct,འཚེམ,འཚེམ,འཚེམས,འཚེམ,,TDC,,tvd
v-8165dd271145-GT,xct,འཚེར༼ད༽,འཚེར༼ད༽,ཚེར,འཚེར,ཚེར༼ད༽,GT,,tvd
v-c1409e087230-TDC,xct,འཚེར,འཚེར,འཚེར,འཚེར,,TDC,,tvd
v-945a84479c09-GT,xct,འཚེས,འཚེས,ཚེས,འཚེས,ཚེས,GT,,tvd
v-d9279360fe64-GT,xct,འཚོ,འཚོ,འཚོ,འཚོ,འཚོ,GT,,tvd
v-1a68e6d70eb8-TDC,xct,འཚོ,འཚོ,འཚོས,འཚོ,,TDC,,tvd
v-1a68e6d70eb8-KN,xct,འཚོ,འཚོ,འཚོས,འཚོ,,KN,,tvd
v-8a9d6ff56c0f-TDC,xct,འཚོ,འཚོ,འཚོས,འཚོ,འཚོས,TDC,,tvd
v-8a9d6ff56c0f-PH,xct,འཚོ,འཚོ,འཚོས,འཚོ,འཚོས,PH,,tvd
v-8a9d6ff56c0f-KN,xct,འཚོ,འཚོ,འཚོས,འཚོ,འཚོས,KN,,tvd
v-aef135100fb2-GT,xct,འཚོག,འཚོག,བཙོག,གཙོག,ཚོག,GT,,tvd
v-86c63c1485c7-KN,xct,འཚོག,འཚོག,བཙོགས,བཙོག,ཚོགས,KN,,tvd
v-3a1b8b959cca-TDC,xct,འཚོག,འཚོག,བཙོགས,བཙོག,འཚོགས,TDC,,tvd
v-3a1b8b959cca-PH,xct,འཚོག,འཚོག,བཙོགས,བཙོག,འཚོགས,PH,,tvd
v-db530b884349-TDC,xct,འཚོག,འཚོག,འཚོགས,འཚོག,འཚོགས,TDC,,tvd
v-db530b884349-PH,xct,འཚོག,འཚོག,འཚོགས,འཚོག,འཚོགས,PH,,tvd
v-db530b884349-KN,xct,འཚོག,འཚོག,འཚོགས,འཚོག,འཚོགས,KN,,tvd
v-70f0f50953af-GT,xct,འཚོགས,འཚོགས,ཚོགས,འཚོག,ཚོགས,GT,,tvd
v-6edbd76f30cf-TDC,xct,འཚོང,འཚོང,བཙོངས,བཙོང,ཚོངས,TDC,,tvd
v-6edbd76f30cf-PH,xct,འཚོང,འཚོང,བཙོངས,བཙོང,ཚོངས,PH,,tvd
v-6edbd76f30cf-GT,xct,འཚོང,འཚོང,བཙོངས,བཙོང,ཚོངས,GT,,tvd
v-6edbd76f30cf-KN,xct,འཚོང,འཚོང,བཙོངས,བཙོང,ཚོངས,KN,,tvd
v-0aee5fbb15a9-TDC,xct,འཚོད,འཚོད,བཙོས,བཙོ,ཚོས,TDC,,tvd
v-0aee5fbb15a9-PH,xct,འཚོད,འཚོད,བཙོས,བཙོ,ཚོས,PH,,tvd
v-0aee5fbb15a9-KN,xct,འཚོད,འཚོད,བཙོས,བཙོ,ཚོས,KN,,tvd
v-a10f21191434-GT,xct,འཚོབ,འཚོབ,ཚོབས,ཚོབ,འཚོབས,GT,,tvd
v-29aa6467dd88-TDC,xct,འཚོབ,འཚོབ,འཚོབས,འཚོབ,,TDC,,tvd
v-320de2573dc1-GT,xct,འཚོམས,འཚོམས,ཚོམ,འཚོམ,ཚོམས,GT,,tvd
v-232eeceaeca0-TDC,xct,འཚོལ,འཚོལ,བཙལ,བཙལ,ཚོལ,TDC,,tvd
v-232eeceaeca0-PH,xct,འཚོལ,འཚོལ,བཙལ,བཙལ,ཚོལ,PH,,tvd
v-c7cc245af217-GT,xct,འཚོལ༼འཚེལ༽,འཚོལ༼འཚེལ༽,བཙལ༼ད༽,བཙལ,ཚོལ༼ད༽,GT,,tvd
v-63478e2a4c0c-GT,xct,འཚོས,འཚོས,ཚོས,འཚོས,ཚོ,GT,,tvd
v-48d3b284e518-KN,xct,མཛངས,མཛངས,མཛངས,མཛངས,མཛངས,KN,,tvd
v-0e96906cec3d-TDC,xct,མཛད,མཛད,མཛད,མཛད,མཛོད,TDC,,tvd
v-0e96906cec3d-PH,xct,མཛད,མཛད,མཛད,མཛད,མཛོད,PH,,tvd
v-0e96906cec3d-GT,xct,མཛད,མཛད,མཛད,མཛད,མཛོད,GT,,tvd
v-0e96906cec3d-KN,xct,མཛད,མཛད,མཛད,མཛད,མཛོད,KN,,tvd
v-e42d0601eb6c-GT,xct,མཛའ,མཛའ,མཛའ,མཛའ,མཛའ,GT,,tvd
v-0dd1a5329eac-PH,xct,མཛེས,མཛེས,མཛེས,མཛེས,མཛེས,PH,,tvd
v-124414bbc035-TDC,xct,འཛག,འཛག,ཟག,འཛག,,TDC,,tvd
v-124414bbc035-KN,xct,འཛག,འཛག,ཟག,འཛག,,KN,,tvd
v-20dfbe73a786-PH,xct,འཛག,འཛག,ཟག,འཛག,ཟགས,PH,,tvd
v-20dfbe73a786-GT,xct,འཛག,འཛག,ཟག,འཛག,ཟགས,GT,,tvd
v-a797bdcdaec1-GT,xct,འཛགས,འཛགས,བཟག,གཟག,གཟགས,GT,,tvd
v-88532197739c-TDC,xct,འཛད,འཛད,ཟད,འཛད,,TDC,,tvd
v-88532197739c-PH,xct,འཛད,འཛད,ཟད,འཛད,,PH,,tvd
v-88532197739c-KN,xct,འཛད,འཛད,ཟད,འཛད,,KN,,tvd
v-a56604aa10aa-GT,xct,འཛད,འཛད,ཟད,འཛད,ཟད,GT,,tvd
v-929faada8b42-GT,xct,འཛབ,འཛབ,ཛབས,ཛབ,འཛབས,GT,,tvd
v-4c88278ddda1-TDC,xct,འཛའ,འཛའ,ཟོས,འཛའ,,TDC,,tvd
v-4c88278ddda1-KN,xct,འཛའ,འཛའ,ཟོས,འཛའ,,KN,,tvd
v-e903f9258922-PH,xct,འཛའ༼ཟ༽,འཛའ༼ཟ༽,ཟོས,འཛའ,,PH,,tvd
v-5923a7fe8319-GT,xct,འཛར༼ད༽,འཛར༼ད༽,བཟར,གཟར,གཟར༼ད༽,GT,,tvd
v-335a97e6e861-GT,xct,འཛར,འཛར,ཛར,འཛར,ཛར༼ད༽,GT,,tvd
v-a6edf92309f9-TDC,xct,འཛར,འཛར,འཛར,འཛར,,TDC,,tvd
v-a6edf92309f9-PH,xct,འཛར,འཛར,འཛར,འཛར,,PH,,tvd
v-3a18fd33b0e0-TDC,xct,འཛིང,འཛིང,འཛིངས,འཛིང,,TDC,,tvd
v-3a18fd33b0e0-PH,xct,འཛིང,འཛིང,འཛིངས,འཛིང,,PH,,tvd
v-a5d07070f2c1-TDC,xct,འཛིང,འཛིང,འཛིངས,འཛིང,འཛིངས,TDC,,tvd
v-a5d07070f2c1-PH,xct,འཛིང,འཛིང,འཛིངས,འཛིང,འཛིངས,PH,,tvd
v-a5d07070f2c1-GT,xct,འཛིང,འཛིང,འཛིངས,འཛིང,འཛིངས,GT,,tvd
v-a5d07070f2c1-KN,xct,འཛིང,འཛིང,འཛིངས,འཛིང,འཛིངས,KN,,tvd
v-142f3650193c-TDC,xct,འཛིན,འཛིན,བཟུང,གཟུང,ཟུངས,TDC,,tvd
v-142f3650193c-PH,xct,འཛིན,འཛིན,བཟུང,གཟུང,ཟུངས,PH,,tvd
v-142f3650193c-GT,xct,འཛིན,འཛིན,བཟུང,གཟུང,ཟུངས,GT,,tvd
v-142f3650193c-KN,xct,འཛིན,འཛིན,བཟུང,གཟུང,ཟུངས,KN,,tvd
v-c48b2a7b453e-GT,xct,འཛིར༼ད༽,འཛིར༼ད༽,ཛིར,འཛིར,ཛིར༼ད༽,GT,,tvd
v-68e3c033c0e0-TDC,xct,འཛིར,འཛིར,འཛིར,འཛིར,,TDC,,tvd
v-d2b5636e96df-KN,xct,འཛུགས,འཛུགས,བཙུགས,གཟུག,ཚུགས,KN,,tvd
v-6ea6a28940e1-TDC,xct,འཛུགས,འཛུགས,བཙུགས,གཟུགས,ཚུགས,TDC,,tvd
v-6ea6a28940e1-PH,xct,འཛུགས,འཛུགས,བཙུགས,གཟུགས,ཚུགས,PH,,tvd
v-6ea6a28940e1-GT,xct,འཛུགས,འཛུགས,བཙུགས,གཟུགས,ཚུགས,GT,,tvd
v-5b051befd71b-GT,xct,འཛུད,འཛུད,བཙུད,གཟུད,གཙུད༼འཛུད༽,GT,,tvd
v-ce7c067e60e1-TDC,xct,འཛུད,འཛུད,བཙུད,གཟུད,ཚུད,TDC,,tvd
v-ce7c067e60e1-PH,xct,འཛུད,འཛུད,བཙུད,གཟུད,ཚུད,PH,,tvd
v-ce7c067e60e1-KN,xct,འཛུད,འཛུད,བཙུད,གཟུད,ཚུད,KN,,tvd
v-4bcb41e54f2b-TDC,xct,འཛུམ,འཛུམ,བཙུམས,བཙུམ,ཚུམས,TDC,,tvd
v-98408f61c3b1-GT,xct,འཛུམ,འཛུམ,བཙུམས༼བཙུམ༽,གཟུམ,ཚུམས,GT,,tvd
v-2d98455d5ab9-TDC,xct,འཛུམ,འཛུམ,འཛུམས,འཛུམ,འཛུམས,TDC,,tvd
v-2d98455d5ab9-GT,xct,འཛུམ,འཛུམ,འཛུམས,འཛུམ,འཛུམས,GT,,tvd
v-2d98455d5ab9-KN,xct,འཛུམ,འཛུམ,འཛུམས,འཛུམ,འཛུམས,KN,,tvd
v-fd4bdc58c180-GT,xct,འཛུར,འཛུར,བཟུར༼ད༽,བཟུར,ཟུར༼ད༽,GT,,tvd
v-282f9c6a737b-TDC,xct,འཛུར,འཛུར,བཟུར,གཟུར,ཟུར,TDC,,tvd
v-282f9c6a737b-KN,xct,འཛུར,འཛུར,བཟུར,གཟུར,ཟུར,KN,,tvd
v-c6903d461dd4-TDC,xct,འཛུལ,འཛུལ,འཛུལ,འཛུལ,འཛུལ,TDC,,tvd
v-c6903d461dd4-KN,xct,འཛུལ,འཛུལ,འཛུལ,འཛུལ,འཛུལ,KN,,tvd
v-c5d4e44f12fe-TDC,xct,འཛེག,འཛེག,འཛེགས,འཛེག,འཛེགས,TDC,,tvd
v-c5d4e44f12fe-PH,xct,འཛེག,འཛེག,འཛེགས,འཛེག,འཛེགས,PH,,tvd
v-c5d4e44f12fe-GT,xct,འཛེག,འཛེག,འཛེགས,འཛེག,འཛེགས,GT,,tvd
v-c5d4e44f12fe-KN,xct,འཛེག,འཛེག,འཛེགས,འཛེག,འཛེགས,KN,,tvd
v-76a0d8945fcf-GT,xct,འཛེད,འཛེད,བཟེད,གཟེད,ཟེད,GT,,tvd
v-9d61a511d63b-TDC,xct,འཛེད,འཛེད,བཟེད,བཟེད,ཟེད,TDC,,tvd
v-8f3aa792cbca-TDC,xct,འཛེམ,འཛེམ,འཛེམས,འཛེམ,འཛེམས,TDC,,tvd
v-8f3aa792cbca-PH,xct,འཛེམ,འཛེམ,འཛེམས,འཛེམ,འཛེམས,PH,,tvd
v-8f3aa792cbca-KN,xct,འཛེམ,འཛེམ,འཛེམས,འཛེམ,འཛེམས,KN,,tvd
v-b037630d7055-GT,xct,འཛེམ,འཛེམ,འཛེམས༼ཟེམ༽,འཛེམ,འཛེམས,GT,,tvd
v-71604e3b3d23-GT,xct,འཛེམས,འཛེམས,བཟེམ,གཟེམ,གཟེམས,GT,,tvd
v-76eede7f4118-GT,xct,འཛེར༼ད༽,འཛེར༼ད༽,བཙེར༼ད༽,བཙེར,ཛེར༼ད༽,GT,,tvd
v-7c971184c112-GT,xct,འཛེར༼ད༽,འཛེར༼ད༽,ཛེར,འཛེར,ཛེར༼ད༽,GT,,tvd
v-e4f1b4e64194-TDC,xct,འཛེར,འཛེར,འཛེར,འཛེར,,TDC,,tvd
v-09047e9945eb-TDC,xct,འཛོམ,འཛོམ,འཛོམས,འཛོམ,འཛོམས,TDC,,tvd
v-09047e9945eb-GT,xct,འཛོམ,འཛོམ,འཛོམས,འཛོམ,འཛོམས,GT,,tvd
v-09047e9945eb-KN,xct,འཛོམ,འཛོམ,འཛོམས,འཛོམ,འཛོམས,KN,,tvd
v-d1596b96b119-GT,xct,འཛོལ༼ད༽,འཛོལ༼ད༽,ཛོལ,འཛོལ,ཛོལ༼ད༽,GT,,tvd
v-1ad47bd44a84-TDC,xct,འཛོལ,འཛོལ,འཛོལ,འཛོལ,,TDC,,tvd
v-1ad47bd44a84-KN,xct,འཛོལ,འཛོལ,འཛོལ,འཛོལ,,KN,,tvd
v-8ea49dc32830-TDC,xct,རྫི,རྫི,བརྫིས,བརྫི,རྫིས,TDC,,tvd
v-8ea49dc32830-GT,xct,རྫི,རྫི,བརྫིས,བརྫི,རྫིས,GT,,tvd
v-8ea49dc32830-KN,xct,རྫི,རྫི,བརྫིས,བརྫི,རྫིས,KN,,tvd
v-08edb73d1de1-TDC,xct,རྫུ,རྫུ,བརྫུས,བརྫུ,རྫུས,TDC,,tvd
v-08edb73d1de1-GT,xct,རྫུ,རྫུ,བརྫུས,བརྫུ,རྫུས,GT,,tvd
v-08edb73d1de1-KN,xct,རྫུ,རྫུ,བརྫུས,བརྫུ,རྫུས,KN,,tvd
v-974050db27a8-GT,xct,རྫུན,རྫུན,བརྫུན༼ད༽,བརྫུན,རྫུན༼ད༽,GT,,tvd
v-87f4892c3acd-PH,xct,རྫུན,རྫུན,བརྫུན,བརྫུན,,PH,,tvd
v-8db67c71344d-TDC,xct,རྫེ,རྫེ,བརྫེས,བརྫེ,རྫེས,TDC,,tvd
v-8db67c71344d-GT,xct,རྫེ,རྫེ,བརྫེས,བརྫེ,རྫེས,GT,,tvd
v-8db67c71344d-KN,xct,རྫེ,རྫེ,བརྫེས,བརྫེ,རྫེས,KN,,tvd
v-e46ab86096a2-KN,xct,རྫོགས,རྫོགས,རྫོགས,རྫོགས,,KN,,tvd
v-95b897b627ee-TDC,xct,རྫོགས,རྫོགས,རྫོགས,རྫོགས,རྫོགས,TDC,,tvd
v-95b897b627ee-PH,xct,རྫོགས,རྫོགས,རྫོགས,རྫོགས,རྫོགས,PH,,tvd
v-95b897b627ee-GT,xct,རྫོགས,རྫོགས,རྫོགས,རྫོགས,རྫོགས,GT,,tvd
v-8e21d0dcc758-TDC,xct,རྫོང,རྫོང,བརྫངས,བརྫང,རྫོངས,TDC,,tvd
v-8e21d0dcc758-GT,xct,རྫོང,རྫོང,བརྫངས,བརྫང,རྫོངས,GT,,tvd
v-8e21d0dcc758-KN,xct,རྫོང,རྫོང,བརྫངས,བརྫང,རྫོངས,KN,,tvd
v-08b949ba03ab-TDC,xct,རྫོད,རྫོད,བརྫད,བརྫད,རྫོད,TDC,,tvd
v-134cc9485639-TDC,xct,རྫོབ,རྫོབ,བརྫབས,བརྫབ,རྫོབས,TDC,,tvd
v-134cc9485639-GT,xct,རྫོབ,རྫོབ,བརྫབས,བརྫབ,རྫོབས,GT,,tvd
v-192d4cd4e98d-TDC,xct,ཞ,ཞ,ཞ,ཞ,,TDC,,tvd
v-192d4cd4e98d-PH,xct,ཞ,ཞ,ཞ,ཞ,,PH,,tvd
v-0ce58e4e9674-GT,xct,ཞར,ཞར,ཞར༼ད༽,ཞར,ཞར༼ད༽,GT,,tvd
v-70c73d88bcf0-TDC,xct,ཞར,ཞར,ཞར,ཞར,,TDC,,tvd
v-21e63dc1c1bb-TDC,xct,ཞི,ཞི,ཞི,ཞི,,TDC,,tvd
v-21e63dc1c1bb-KN,xct,ཞི,ཞི,ཞི,ཞི,,KN,,tvd
v-5bc1758ebd6b-PH,xct,ཞི,ཞི,ཞི,ཞི,ཞི,PH,,tvd
v-5bc1758ebd6b-GT,xct,ཞི,ཞི,ཞི,ཞི,ཞི,GT,,tvd
v-0fd70456db55-TDC,xct,ཞིག,ཞིག,,,,TDC,,tvd
v-6113d5381671-TDC,xct,ཞུ,ཞུ,ཞུ,ཞུ,,TDC,,tvd
v-6113d5381671-PH,xct,ཞུ,ཞུ,ཞུ,ཞུ,,PH,,tvd
v-9894d624c1fb-TDC,xct,ཞུ,ཞུ,ཞུས,ཞུ,ཞུས,TDC,,tvd
v-9894d624c1fb-PH,xct,ཞུ,ཞུ,ཞུས,ཞུ,ཞུས,PH,,tvd
v-9894d624c1fb-GT,xct,ཞུ,ཞུ,ཞུས,ཞུ,ཞུས,GT,,tvd
v-9894d624c1fb-KN,xct,ཞུ,ཞུ,ཞུས,ཞུ,ཞུས,KN,,tvd
v-92d20e90bc45-KN,xct,ཞུ,ཞུ,བཞུས,བཞུ,ཞུས,KN,,tvd
v-c50279717824-TDC,xct,ཞུད,ཞུད,ཞུད,ཞུད,,TDC,,tvd
v-b0272197b1a6-GT,xct,ཞུད,ཞུད,ཞུད,ཞུད,ཞུད,GT,,tvd
v-b0b59ff451d8-TDC,xct,ཞུམ,ཞུམ,ཞུམ,ཞུམ,,TDC,,tvd
v-603cda11188e-TDC,xct,ཞེད,ཞེད,ཞེད,ཞེད,,TDC,,tvd
v-603cda11188e-KN,xct,ཞེད,ཞེད,ཞེད,ཞེད,,KN,,tvd
v-6b471e7f55ae-GT,xct,ཞེད,ཞེད,ཞེད,ཞེད,ཞེད,GT,,tvd
v-55ee3a97e440-GT,xct,ཞེན,ཞེན,ཞེན༼ད༽,ཞེན,ཞེན༼ད༽,GT,,tvd
v-96e28496668b-TDC,xct,ཞེན,ཞེན,ཞེན,ཞེན,,TDC,,tvd
v-96e28496668b-KN,xct,ཞེན,ཞེན,ཞེན,ཞེན,,KN,,tvd
v-5dc1d5d8bbf7-PH,xct,ཞེན,ཞེན,ཞེན,ཞེན,ཞེན,PH,,tvd
v-dd5af6e6dfa4-GT,xct,ཞོན,ཞོན,བཞོན༼ད༽,བཞོན,ཞོན༼ད༽,GT,,tvd
v-0f1516b8ce1b-TDC,xct,ཞོན,ཞོན,བཞོན,བཞོན,ཞོན,TDC,,tvd
v-0f1516b8ce1b-PH,xct,ཞོན,ཞོན,བཞོན,བཞོན,ཞོན,PH,,tvd
v-0f1516b8ce1b-KN,xct,ཞོན,ཞོན,བཞོན,བཞོན,ཞོན,KN,,tvd
v-111f1772668e-TDC,xct,ཞོམ,ཞོམ,ཞོམ,ཞོམ,,TDC,,tvd
v-976ac9d27139-GT,xct,གཞགས,གཞགས,བཞགས,གཞགས,གཞགས,GT,,tvd
v-300b2ea4de79-GT,xct,གཞམ,གཞམ,བཞམས,བཞམ,གཞམས,GT,,tvd
v-389df2ed0e52-GT,xct,གཞར,གཞར,བཞར༼ད༽,བཞར,གཞར༼ད༽,GT,,tvd
v-8c4863fc033e-TDC,xct,གཞར,གཞར,བཞར,གཞར,གཞོར,TDC,,tvd
v-8c4863fc033e-KN,xct,གཞར,གཞར,བཞར,གཞར,གཞོར,KN,,tvd
v-61c82fac4ea8-TDC,xct,གཞིག,གཞིག,གཞིགས,གཞིག,གཞིགས,TDC,,tvd
v-61c82fac4ea8-PH,xct,གཞིག,གཞིག,གཞིགས,གཞིག,གཞིགས,PH,,tvd
v-61c82fac4ea8-GT,xct,གཞིག,གཞིག,གཞིགས,གཞིག,གཞིགས,GT,,tvd
v-61c82fac4ea8-KN,xct,གཞིག,གཞིག,གཞིགས,གཞིག,གཞིགས,KN,,tvd
v-67c07c1ea500-GT,xct,གཞིབས,གཞིབས,བཞིབས,གཞིབ,གཞིབས,GT,,tvd
v-64e88876b4d0-KN,xct,གཞུ,གཞུ,གཞུས,གཞུ,གཞུས,KN,,tvd
v-261e1d51a7aa-TDC,xct,གཞུ,གཞུ,བཞུས,གཞུ,གཞུས,TDC,,tvd
