ID,Char,Language_ID,Count,Source
goryeosa-jeoryo-lzh-U758B,疋,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U758E,疎,lzh,15,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U758F,疏,lzh,198,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7591,疑,lzh,162,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U759A,疚,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U75AB,疫,lzh,28,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U75B2,疲,lzh,18,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U75B9,疹,lzh,5,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U75BD,疽,lzh,14,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U75BE,疾,lzh,283,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U75C5,病,lzh,121,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U75CA,痊,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U75CD,痍,lzh,5,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U75D4,痔,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U75D5,痕,lzh,6,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U75DB,痛,lzh,76,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U75E1,痡,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U75E2,痢,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U75FA,痺,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U75FE,痾,lzh,7,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7601,瘁,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7607,瘇,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7610,瘐,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U761D,瘝,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U761E,瘞,lzh,10,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7620,瘠,lzh,12,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7621,瘡,lzh,11,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7622,瘢,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7626,瘦,lzh,4,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7627,瘧,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7633,瘳,lzh,11,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7634,瘴,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7635,瘵,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U763C,瘼,lzh,6,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7642,療,lzh,4,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7648,癈,lzh,23,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7649,癉,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7658,癘,lzh,5,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7661,癡,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7678,癸,lzh,183,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U767B,登,lzh,197,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U767C,發,lzh,371,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U767D,白,lzh,517,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U767E,百,lzh,1090,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7681,皁,lzh,12,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7684,的,lzh,30,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7686,皆,lzh,1013,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7687,皇,lzh,393,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U768E,皎,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7690,皐,lzh,5,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7693,皓,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U769A,皚,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76A6,皦,lzh,9,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76AE,皮,lzh,49,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76B4,皴,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76BF,皿,lzh,20,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76C2,盂,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76C3,盃,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76C6,盆,lzh,7,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76C8,盈,lzh,37,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76CA,益,lzh,265,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76CC,盌,lzh,4,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76CD,盍,lzh,25,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76D6,盖,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76DB,盛,lzh,145,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76DC,盜,lzh,99,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76DE,盞,lzh,4,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76DF,盟,lzh,32,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76E1,盡,lzh,259,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76E3,監,lzh,606,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76E4,盤,lzh,37,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76E5,盥,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76E7,盧,lzh,141,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76EA,盪,lzh,4,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76EE,目,lzh,113,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76F2,盲,lzh,10,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76F4,直,lzh,743,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U76F8,相,lzh,674,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7701,省,lzh,525,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7707,眇,lzh,12,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7709,眉,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U770B,看,lzh,4,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U771A,眚,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U771E,眞,lzh,664,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7720,眠,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7722,眢,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7725,眥,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7726,眦,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7729,眩,lzh,8,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7737,眷,lzh,30,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U773C,眼,lzh,10,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7740,着,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U775A,睚,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U775F,睟,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7761,睡,lzh,6,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7763,督,lzh,106,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7766,睦,lzh,43,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7768,睨,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U776B,睫,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7779,睹,lzh,9,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U777A,睺,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U777D,睽,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U777F,睿,lzh,47,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U778B,瞋,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7791,瞑,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U779E,瞞,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U77AD,瞭,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U77B0,瞰,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U77B3,瞳,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U77B7,瞷,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U77BB,瞻,lzh,65,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U77BD,瞽,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U77BF,瞿,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U77DB,矛,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U77DC,矜,lzh,24,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U77E2,矢,lzh,95,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U77E3,矣,lzh,359,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U77E5,知,lzh,1227,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U77E7,矧,lzh,13,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U77E9,矩,lzh,6,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U77ED,短,lzh,28,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U77EE,矮,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U77EF,矯,lzh,34,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U77F3,石,lzh,209,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U77FB,矻,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7802,砂,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U780C,砌,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7814,研,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7825,砥,lzh,6,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7826,砦,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7827,砧,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7832,砲,lzh,11,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7834,破,lzh,111,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7868,硨,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U786B,硫,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U786F,硯,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7881,碁,lzh,12,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U788C,碌,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U788E,碎,lzh,13,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7891,碑,lzh,8,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7893,碓,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U78A7,碧,lzh,31,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U78A9,碩,lzh,189,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U78BA,確,lzh,10,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U78BE,碾,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U78CA,磊,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U78D1,磑,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U78DA,磚,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U78E8,磨,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U78EC,磬,lzh,9,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U78F2,磲,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U78F7,磷,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U78FD,磽,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U78FE,磾,lzh,23,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U790E,礎,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7919,礙,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7929,礩,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U792A,礪,lzh,34,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U792B,礫,lzh,4,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U793A,示,lzh,152,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U793E,社,lzh,149,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7940,祀,lzh,78,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7941,祁,lzh,21,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7945,祅,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7947,祇,lzh,6,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7948,祈,lzh,72,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7949,祉,lzh,8,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U794A,祊,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7950,祐,lzh,156,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7953,祓,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7954,祔,lzh,23,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7955,祕,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7956,祖,lzh,556,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7957,祗,lzh,92,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U795A,祚,lzh,35,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U795B,祛,lzh,4,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U795C,祜,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U795D,祝,lzh,50,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U795E,神,lzh,264,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U795F,祟,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7960,祠,lzh,37,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7965,祥,lzh,111,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7966,祦,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7967,祧,lzh,8,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U796B,祫,lzh,16,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U796D,祭,lzh,134,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7972,祲,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U797A,祺,lzh,21,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U797C,祼,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U797F,祿,lzh,188,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7981,禁,lzh,330,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U798B,禋,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U798D,禍,lzh,150,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U798E,禎,lzh,8,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U798F,福,lzh,271,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7991,禑,lzh,250,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7998,禘,lzh,20,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79A6,禦,lzh,143,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79A7,禧,lzh,43,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79A9,禩,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79AA,禪,lzh,32,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79AB,禫,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79AC,禬,lzh,4,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79AE,禮,lzh,663,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79B0,禰,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79B1,禱,lzh,61,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79B3,禳,lzh,32,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79B9,禹,lzh,100,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79BD,禽,lzh,15,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79BE,禾,lzh,59,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79BF,禿,lzh,56,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79C0,秀,lzh,92,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79C1,私,lzh,269,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79C9,秉,lzh,26,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79CB,秋,lzh,552,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79CD,种,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79D1,科,lzh,114,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79D6,秖,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79D8,秘,lzh,81,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79DF,租,lzh,91,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79E3,秣,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79E6,秦,lzh,41,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79E9,秩,lzh,47,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U79FB,移,lzh,250,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A00,稀,lzh,7,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A05,稅,lzh,76,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A0B,程,lzh,22,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A0D,稍,lzh,63,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A11,稑,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A14,稔,lzh,14,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A1A,稚,lzh,8,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A1B,稛,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A1C,稜,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A1F,稟,lzh,46,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A20,稠,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A2E,種,lzh,58,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A31,稱,lzh,328,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A37,稷,lzh,89,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A39,稹,lzh,10,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A3B,稻,lzh,7,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A3C,稼,lzh,32,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A3D,稽,lzh,41,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A3F,稿,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A40,穀,lzh,144,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A46,穆,lzh,38,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A4D,積,lzh,102,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A4E,穎,lzh,33,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A57,穗,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A5C,穜,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A61,穡,lzh,63,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A62,穢,lzh,17,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A69,穩,lzh,6,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A6B,穫,lzh,7,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A70,穰,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A74,穴,lzh,25,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A76,究,lzh,34,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A79,穹,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A7A,空,lzh,105,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A7D,穽,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A7F,穿,lzh,8,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A81,突,lzh,79,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A84,窄,lzh,8,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A86,窆,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A93,窓,lzh,5,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A96,窖,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A98,窘,lzh,11,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7A9F,窟,lzh,20,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AA0,窠,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AAC,窬,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AAE,窮,lzh,92,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AAF,窯,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AB6,窶,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AB9,窹,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7ABA,窺,lzh,26,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AC0,竀,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AC4,竄,lzh,91,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AC7,竇,lzh,7,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7ACA,竊,lzh,113,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7ACB,立,lzh,325,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AD9,站,lzh,16,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7ADA,竚,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7ADD,竝,lzh,235,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7ADF,竟,lzh,95,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AE0,章,lzh,589,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AE3,竣,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AE5,童,lzh,81,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AE6,竦,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AE9,竩,lzh,28,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AED,竭,lzh,60,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AEF,端,lzh,135,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AF1,竱,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AF4,竴,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AF6,競,lzh,36,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AF9,竹,lzh,44,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AFA,竺,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7AFF,竿,lzh,4,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B04,笄,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B0F,笏,lzh,4,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B11,笑,lzh,64,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B12,笒,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B19,笙,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B1B,笛,lzh,10,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B1E,笞,lzh,6,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B20,笠,lzh,12,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B25,笥,lzh,4,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B26,符,lzh,95,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B2C,第,lzh,543,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B46,筆,lzh,35,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B49,等,lzh,2330,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B4B,筋,lzh,6,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B4D,筍,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B51,筑,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B54,答,lzh,85,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B56,策,lzh,91,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B60,筠,lzh,10,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B6E,筮,lzh,13,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B75,筵,lzh,32,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B87,箇,lzh,4,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B8B,箋,lzh,20,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B94,箔,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B95,箕,lzh,8,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B97,算,lzh,28,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7B9A,箚,lzh,12,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7BA0,箠,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7BA1,管,lzh,162,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7BAD,箭,lzh,37,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7BB1,箱,lzh,2,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7BB4,箴,lzh,3,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7BB8,箸,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7BC0,節,lzh,509,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7BC4,範,lzh,26,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7BC6,篆,lzh,1,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7BC7,篇,lzh,13,goryeosa-jeoryo
goryeosa-jeoryo-lzh-U7BC9,築,lzh,82,goryeosa-jeoryo
